taxon	country_iso	country_display_name	region	sub_region	host	isolate_display_name	year	accession
alignment/PHYLO_UNC_S10/member/ncbi-curated/AF397294	USA	United States	americas	northern_america	Culicoides sonorensis	Pool H4	-	AF397294
alignment/PHYLO_UNC_S10/member/ncbi-curated/AF397295	USA	United States	americas	northern_america	Ovis aries	319	-	AF397295
alignment/PHYLO_UNC_S10/member/ncbi-curated/AF469114	TUN	Tunisia	africa	northern_africa	Ovis aries	Tunisian strain	-	AF469114
alignment/PHYLO_UNC_S10/member/ncbi-curated/AF481092	FRA	France	europe	western_europe	Ovis aries	Corsican bluetongue virus serotype 2 (2000)	2000	AF481092
alignment/PHYLO_UNC_S10/member/ncbi-curated/AF481093	FRA	France	europe	western_europe	Ovis aries	Corsican bluetongue virus serotype 2 (2001)	2001	AF481093
alignment/PHYLO_UNC_S10/member/ncbi-curated/AF481094	ZAF	South Africa	africa	sub_saharan_africa	-	Bluetongue vaccine monovalent serotype 2 Ondersterpoort, South Africa	-	AF481094
alignment/PHYLO_UNC_S10/member/ncbi-curated/AF512905	ZAF	South Africa	africa	sub_saharan_africa	-	G712/1999	1999	AF512905
alignment/PHYLO_UNC_S10/member/ncbi-curated/AF512906	ZAF	South Africa	africa	sub_saharan_africa	-	G717/1999	1999	AF512906
alignment/PHYLO_UNC_S10/member/ncbi-curated/AF512907	ZAF	South Africa	africa	sub_saharan_africa	-	P524/1999	1999	AF512907
alignment/PHYLO_UNC_S10/member/ncbi-curated/AF512908	ZAF	South Africa	africa	sub_saharan_africa	-	79043/vaccine	1900	AF512908
alignment/PHYLO_UNC_S10/member/ncbi-curated/AF512909	ZAF	South Africa	africa	sub_saharan_africa	-	S4REF Onderstepoort	1900	AF512909
alignment/PHYLO_UNC_S10/member/ncbi-curated/AF512910	ZAF	South Africa	africa	sub_saharan_africa	-	5012/vaccine	1958	AF512910
alignment/PHYLO_UNC_S10/member/ncbi-curated/AF512911	ZAF	South Africa	africa	sub_saharan_africa	-	S1REF	1958	AF512911
alignment/PHYLO_UNC_S10/member/ncbi-curated/AF512912	IND	India	asia	southern_asia	-	S1/1999	-	AF512912
alignment/PHYLO_UNC_S10/member/ncbi-curated/AF512913	IND	India	asia	southern_asia	-	S2/1999	-	AF512913
alignment/PHYLO_UNC_S10/member/ncbi-curated/AF512914	IND	India	asia	southern_asia	-	B1/1999	-	AF512914
alignment/PHYLO_UNC_S10/member/ncbi-curated/AF512915	-	-	-	-	-	S18REF	-	AF512915
alignment/PHYLO_UNC_S10/member/ncbi-curated/AF512916	ZAF	South Africa	africa	sub_saharan_africa	-	S2REF	1958	AF512916
alignment/PHYLO_UNC_S10/member/ncbi-curated/AF512917	-	-	-	-	-	S3REF	1944	AF512917
alignment/PHYLO_UNC_S10/member/ncbi-curated/AF512918	CYP	Cyprus	asia	western_asia	-	8231/vaccine	1944	AF512918
alignment/PHYLO_UNC_S10/member/ncbi-curated/AF512919	ZAF	South Africa	africa	sub_saharan_africa	-	8438/vaccine	1937	AF512919
alignment/PHYLO_UNC_S10/member/ncbi-curated/AF512920	ZAF	South Africa	africa	sub_saharan_africa	-	Ramsen/1999	1999	AF512920
alignment/PHYLO_UNC_S10/member/ncbi-curated/AF512921	ZAF	South Africa	africa	sub_saharan_africa	-	G704/1999	1999	AF512921
alignment/PHYLO_UNC_S10/member/ncbi-curated/AF512922	ZAF	South Africa	africa	sub_saharan_africa	-	4575/vaccine	1944	AF512922
alignment/PHYLO_UNC_S10/member/ncbi-curated/AF512923	ZAF	South Africa	africa	sub_saharan_africa	-	S11REF	1944	AF512923
alignment/PHYLO_UNC_S10/member/ncbi-curated/AF512924	ZAF	South Africa	africa	sub_saharan_africa	-	S8REF	1937	AF512924
alignment/PHYLO_UNC_S10/member/ncbi-curated/AF529049	IDN	Indonesia	asia	south_eastern_asia	Bos taurus	RIVS-46	-	AF529049
alignment/PHYLO_UNC_S10/member/ncbi-curated/AF529050	IDN	Indonesia	asia	south_eastern_asia	Bos taurus	RIVS-53	1990	AF529050
alignment/PHYLO_UNC_S10/member/ncbi-curated/AF529051	IDN	Indonesia	asia	south_eastern_asia	Bos taurus	RIVS-39	1991	AF529051
alignment/PHYLO_UNC_S10/member/ncbi-curated/AF529052	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	V3036	-	AF529052
alignment/PHYLO_UNC_S10/member/ncbi-curated/AF529053	AUS	Australia	oceania	australia_and_new_zealand	-	V3209	-	AF529053
alignment/PHYLO_UNC_S10/member/ncbi-curated/AF529054	AUS	Australia	oceania	australia_and_new_zealand	-	V3548	-	AF529054
alignment/PHYLO_UNC_S10/member/ncbi-curated/AF529055	AUS	Australia	oceania	australia_and_new_zealand	-	V3598	-	AF529055
alignment/PHYLO_UNC_S10/member/ncbi-curated/AF529056	AUS	Australia	oceania	australia_and_new_zealand	-	V3692	-	AF529056
alignment/PHYLO_UNC_S10/member/ncbi-curated/AF529057	AUS	Australia	oceania	australia_and_new_zealand	-	V4014	-	AF529057
alignment/PHYLO_UNC_S10/member/ncbi-curated/AF529058	AUS	Australia	oceania	australia_and_new_zealand	-	Z462	-	AF529058
alignment/PHYLO_UNC_S10/member/ncbi-curated/AF529059	IDN	Indonesia	asia	south_eastern_asia	Bos taurus	RIVS-60	1990	AF529059
alignment/PHYLO_UNC_S10/member/ncbi-curated/AJ783910	ESP	Spain	europe	southern_europe	Ovis aries	SPA2003/01	2003	AJ783910
alignment/PHYLO_UNC_S10/member/ncbi-curated/AJ783911	ESP	Spain	europe	southern_europe	Ovis aries	SPA2003/02	2003	AJ783911
alignment/PHYLO_UNC_S10/member/ncbi-curated/AM498060	NLD	Netherlands	europe	western_europe	Ovis aries	NET2006/04_field	2006	AM498060
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY028210	-	-	-	-	Ovis aries	10090Z	1990	AY028210
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY120938	ZAF	South Africa	africa	sub_saharan_africa	-	GA05	1999	AY120938
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY273207	ITA	Italy	europe	southern_europe	Ovis aries	Unlabelled_AY273207	-	AY273207
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY426595	JAM	Jamaica	americas	latin_america_and_the_caribbean	-	BT12-JAM2016	-	AY426595
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY426596	PRI	Puerto Rico	americas	latin_america_and_the_caribbean	-	BT17-283	-	AY426596
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY426597	PRI	Puerto Rico	americas	latin_america_and_the_caribbean	-	BT17-298	-	AY426597
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY426598	HND	Honduras	americas	latin_america_and_the_caribbean	-	BT1-2172	-	AY426598
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY426599	CRI	Costa Rica	americas	latin_america_and_the_caribbean	-	BT3-2058	-	AY426599
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY426600	GTM	Guatemala	americas	latin_america_and_the_caribbean	-	BT3-2230	-	AY426600
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY426601	TTO	Trinidad and Tobago	americas	latin_america_and_the_caribbean	-	BT3-2165	-	AY426601
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY426602	DOM	Dominican Republic	americas	latin_america_and_the_caribbean	-	BT4-2227	-	AY426602
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY426603	HND	Honduras	americas	latin_america_and_the_caribbean	-	BT6-2187	-	AY426603
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY426604	DOM	Dominican Republic	americas	latin_america_and_the_caribbean	-	BT8-2215	-	AY426604
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY438033	ITA	Italy	europe	southern_europe	Culicoides sp.	Unlabelled_AY438033	-	AY438033
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY438034	ITA	Italy	europe	southern_europe	-	Unlabelled_AY438034	-	AY438034
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY449650	GRC	Greece	europe	southern_europe	Ovis aries	GR79LS	1979	AY449650
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY449651	GRC	Greece	europe	southern_europe	Ovis aries	GR408/99ChS	1999	AY449651
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY449652	GRC	Greece	europe	southern_europe	Ovis aries	GR308/99RS	1999	AY449652
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY449653	GRC	Greece	europe	southern_europe	Ovis aries	GR395/99LS	1999	AY449653
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY449654	GRC	Greece	europe	southern_europe	Ovis aries	GR692/99EvS	1999	AY449654
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY449655	GRC	Greece	europe	southern_europe	Ovis aries	GR457/99PS	1999	AY449655
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY449656	GRC	Greece	europe	southern_europe	Ovis aries	GR631/99MaS	1999	AY449656
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY449657	GRC	Greece	europe	southern_europe	Ovis aries	GR15/01/Gre	2001	AY449657
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY485668	FRA	France	europe	western_europe	-	la Reunion	-	AY485668
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY493685	TWN	Taiwan	asia	eastern_asia	Capra hircus	KM	2003	AY493685
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY677620	GRC	Greece	europe	southern_europe	Bos taurus	GR378/99CB	1999	AY677620
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY677621	GRC	Greece	europe	southern_europe	Ovis aries	GR279/99RoS	1999	AY677621
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY677622	GRC	Greece	europe	southern_europe	Capra hircus	GR228/99EG	1999	AY677622
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY677623	GRC	Greece	europe	southern_europe	Ovis aries	GR180/99RS	1999	AY677623
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY677624	GRC	Greece	europe	southern_europe	Ovis aries	GR382/99LS	1999	AY677624
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY677626	GRC	Greece	europe	southern_europe	Ovis aries	GR413/99LS	1999	AY677626
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY677627	GRC	Greece	europe	southern_europe	Ovis aries	GR610/99EvS	1999	AY677627
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY677628	GRC	Greece	europe	southern_europe	Ovis aries	GR1472/01LS	2001	AY677628
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY677629	GRC	Greece	europe	southern_europe	Ovis aries	GR199/98RS	1998	AY677629
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY691691	GRC	Greece	europe	southern_europe	Ovis aries	GR280/99RoS	1999	AY691691
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY691692	GRC	Greece	europe	southern_europe	Ovis aries	GR1217/00ArS	2000	AY691692
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY775152	ZAF	South Africa	africa	sub_saharan_africa	-	Unlabelled_AY775152	-	AY775152
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY775153	ITA	Italy	europe	southern_europe	Culicoides sp.	4913/02	-	AY775153
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY775154	ITA	Italy	europe	southern_europe	Culicoides sp.	6409/02	-	AY775154
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY775155	ITA	Italy	europe	southern_europe	Ovis aries	10353/03	-	AY775155
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY775156	ITA	Italy	europe	southern_europe	Culicoides sp.	9034/03	-	AY775156
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY775157	ISR	Israel	asia	western_asia	-	322222	-	AY775157
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY775158	ISR	Israel	asia	western_asia	Ovis aries	320226	2001	AY775158
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY775159	GRC	Greece	europe	southern_europe	-	Unlabelled_AY775159	-	AY775159
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY775160	ZAF	South Africa	africa	sub_saharan_africa	-	Unlabelled_AY775160	-	AY775160
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY775161	ITA	Italy	europe	southern_europe	Ovis aries	12217/00	2000	AY775161
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY775162	ITA	Italy	europe	southern_europe	Bos taurus	8054/02	2002	AY775162
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY775163	ISR	Israel	asia	western_asia	Ovis aries	243277	1999	AY775163
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY775164	ZAF	South Africa	africa	sub_saharan_africa	-	Unlabelled_AY775164	-	AY775164
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY823220	ITA	Italy	europe	southern_europe	-	Unlabelled_AY823220	2000	AY823220
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY823221	ITA	Italy	europe	southern_europe	-	81640_01	2001	AY823221
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY823222	ITA	Italy	europe	southern_europe	-	81641_01	2001	AY823222
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY823223	GRC	Greece	europe	southern_europe	-	Unlabelled_AY823223	-	AY823223
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY823224	ZAF	South Africa	africa	sub_saharan_africa	-	Unlabelled_AY823224	-	AY823224
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY857503	FRA	France	europe	western_europe	Ovis aries	Corsica	2003	AY857503
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY857504	GRC	Greece	europe	southern_europe	Ovis aries	1999	1999	AY857504
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY857505	GRC	Greece	europe	southern_europe	Ovis aries	2000	2000	AY857505
alignment/PHYLO_UNC_S10/member/ncbi-curated/AY857506	ZAF	South Africa	africa	sub_saharan_africa	-	Unlabelled_AY857506	-	AY857506
alignment/PHYLO_UNC_S10/member/ncbi-curated/D00253	-	-	-	-	-	Unlabelled_D00253	-	D00253
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF174159	TWN	Taiwan	asia	eastern_asia	Bos taurus	BTV12/PT/2003	2003	EF174159
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF434179	PRT	Portugal	europe	southern_europe	Bos taurus	BTV2/26629/PT05	2005	EF434179
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF434180	PRT	Portugal	europe	southern_europe	Ovis aries	BTV4/22045/PT04	2004	EF434180
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF533882	ITA	Italy	europe	southern_europe	-	Unlabelled_EF533882	-	EF533882
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF533883	DZA	Algeria	africa	northern_africa	-	Unlabelled_EF533883	-	EF533883
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF533884	MAR	Morocco	africa	northern_africa	-	Unlabelled_EF533884	-	EF533884
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF540909	USA	United States	americas	northern_america	Odocoileus virginianus	10US94-1	1994	EF540909
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF540910	USA	United States	americas	northern_america	Bos taurus	17US98-2	1998	EF540910
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF540911	USA	United States	americas	northern_america	-	10US98-3	1998	EF540911
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF540912	USA	United States	americas	northern_america	Odocoileus virginianus	13US99-4	1999	EF540912
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF540913	USA	United States	americas	northern_america	-	17US00-5	2000	EF540913
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF540914	USA	United States	americas	northern_america	Odocoileus virginianus	17US00-6	2000	EF540914
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF540915	USA	United States	americas	northern_america	Odocoileus virginianus	10US02-7	2002	EF540915
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF540916	USA	United States	americas	northern_america	Odocoileus virginianus	10US02-8	2002	EF540916
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF540917	USA	United States	americas	northern_america	Odocoileus virginianus	10US02-9	2002	EF540917
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF540918	USA	United States	americas	northern_america	Odocoileus virginianus	17US03-10	2003	EF540918
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF540919	USA	United States	americas	northern_america	Odocoileus virginianus	17US03-12	2003	EF540919
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF540920	USA	United States	americas	northern_america	Ovis aries	17US03-13	2003	EF540920
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF540921	USA	United States	americas	northern_america	Ovis aries	17US03-14	2003	EF540921
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF540922	USA	United States	americas	northern_america	Ovis aries	17US03-15	2003	EF540922
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF540923	USA	United States	americas	northern_america	Ovis aries	17US03-16	2003	EF540923
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF540924	USA	United States	americas	northern_america	Ovis aries	17US03-17	2003	EF540924
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF540925	USA	United States	americas	northern_america	Bos taurus	17US03-20	2003	EF540925
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF540926	USA	United States	americas	northern_america	Bos taurus	17US03-21	2003	EF540926
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF540927	USA	United States	americas	northern_america	Ovis aries	13US03-23	2003	EF540927
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF540928	USA	United States	americas	northern_america	Odocoileus virginianus	17US03-24	2003	EF540928
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF540929	USA	United States	americas	northern_america	Ovis aries	10US03-25	2003	EF540929
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF540930	USA	United States	americas	northern_america	Odocoileus hemionus	17US04-27	2004	EF540930
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF540931	USA	United States	americas	northern_america	Odocoileus virginianus	17US03-28	2003	EF540931
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF540932	USA	United States	americas	northern_america	Odocoileus virginianus	17US04-29	2004	EF540932
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF540933	USA	United States	americas	northern_america	Odocoileus virginianus	17US04-30	2004	EF540933
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF540934	MTQ	Martinique	americas	latin_america_and_the_caribbean	Bos taurus	2FMI06-32	2006	EF540934
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF540935	MTQ	Martinique	americas	latin_america_and_the_caribbean	Bos taurus	10FMI06-33	2006	EF540935
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF540936	MTQ	Martinique	americas	latin_america_and_the_caribbean	Bos taurus	17FMI06-34	2006	EF540936
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF554838	TUR	Turkey	asia	western_asia	Ovis aries	BTV_TR1	1999	EF554838
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF554839	TUR	Turkey	asia	western_asia	Ovis aries	BTV_TR2	1999	EF554839
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF554840	TUR	Turkey	asia	western_asia	Ovis aries	BTV_TR3	1999	EF554840
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF554841	TUR	Turkey	asia	western_asia	Ovis aries	BTV_TR4	1999	EF554841
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF554842	TUR	Turkey	asia	western_asia	Ovis aries	BTV_TR5	2000	EF554842
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF554843	TUR	Turkey	asia	western_asia	Ovis aries	BTV_TR6	1999	EF554843
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF554844	TUR	Turkey	asia	western_asia	Ovis aries	BTV_TR7	1999	EF554844
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF554845	TUR	Turkey	asia	western_asia	Ovis aries	BTV_TR8	1999	EF554845
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF554846	TUR	Turkey	asia	western_asia	Ovis aries	BTV_TR9	1999	EF554846
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF554847	TUR	Turkey	asia	western_asia	Ovis aries	BTV_TR10	2000	EF554847
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF554848	TUR	Turkey	asia	western_asia	Ovis aries	BTV_TR11	2000	EF554848
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF554849	TUR	Turkey	asia	western_asia	Ovis aries	BTV_TR12	2000	EF554849
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF554850	TUR	Turkey	asia	western_asia	Ovis aries	BTV_TR18	1999	EF554850
alignment/PHYLO_UNC_S10/member/ncbi-curated/EF554851	TUR	Turkey	asia	western_asia	Ovis aries	BTV_TR19	1999	EF554851
